﻿Vladimir S.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 22:03,"Отличная флешка !!!
проверено в работе"
﻿S***a S.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,21 Dec 2015 22:03,"хороший товар за небольшие деньги, продавец красавец))"
﻿A***a B.,hu,A3,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,21 Dec 2015 22:03,
﻿D***a F.,us,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,60%,21 Dec 2015 22:02,"32gb =29,14gb se come gb."
﻿T***a Y.,ru,A1,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 22:02,"Заказ пришёл через 3 недели. Все отлично, в оригинальной упаковке, работает. Трек отслеживался."
﻿Hector L.,es,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 22:02,
﻿A***r S.,by,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 22:02,"работает хорошо, скорость и объём как заявлено. покупаю третий раз"
﻿A***t M.,be,A1,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 22:02,Very good seller.  Many purchases and never disappointed.
﻿A***y N.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 22:02,
﻿O***g G.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 22:02,Карта рабочая. Брал на 32гб. 30 гб. реальных.  Всем доволен. Спасибо.
﻿F***o L.,es,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 22:02,todo perfecto
﻿M***n M.,no,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 22:02,"All OK. 
NoFeedbackScore"
﻿V***y K.,ua,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 22:02,Посылка пришла через месяц. Трек-номер отслеживался. Все работает. Проверил програмулиной - ОБЪЕМ СООТВЕТСТВУЕТ. Рекомендую.
﻿D***a V.,sk,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,80%,21 Dec 2015 22:02,NoFeedbackScore
﻿J***r P.,es,A1,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,80%,21 Dec 2015 22:02,
﻿S***i K.,ru,A1,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,80%,21 Dec 2015 22:02,нормальная флешку за свои деньги!!! правда месяц шла...
﻿A***a G.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 22:02,"Свободного места 29,9 гб, нормально, работает"
﻿E***a S.,ru,A1,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 22:02,
﻿W***m S.,cl,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 22:02,
﻿D***d V.,hu,A4,LD Micro SD Card 16GB/32GB/64GB/128...,4 pieces,100%,21 Dec 2015 22:02,+++++++++++++++++++++
﻿H***i M.,jp,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 22:02,This is a great product. Thank you.
﻿M***m G.,ua,A1,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 22:02,Nice! Fast shipment. Good seller.
﻿M***m C.,ru,A0,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 22:02,
﻿A***y C.,uk,A4,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 22:02,
﻿K***a Z.,hu,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 22:02,THX
﻿D***s N.,ru,A1,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,80%,21 Dec 2015 22:02,"Карта памяти как на картинке, поставил 4 из 5, т.к. заказывал 8 гб, а пришло 7,4 гб. Конечно в целом все отлично, пришла за месяц - всё работает! смело заказывайте у этого продавца! =)
NoFeedbackScore"
﻿S***a M.,ua,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 22:02,
﻿M***o V.,fi,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 22:02,
﻿Oleksandr R.,ua,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 22:02,"заказывал 2 раза уже у данного продавца, все супер! https://youtu.be/ztIH1Wm5lo4"
﻿A***y R.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 22:02,"Хорошая флэшка, емкость соответствует заявленной, работает шустро, дошло быстро, трэк отслеживается.Спасибо продавцу!"
﻿V***R K.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 22:02,"Пока все очень хорошо! Пришла за месяц. Эта уже 4 карта. Все карты работают без нареканий.До Этого перепробовал кучу сайтов, только здесь нашел."
﻿Wouter S.,nl,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 22:01,Works as described. Good SD
﻿M***l R.,es,A2,LD Micro SD Card 16GB/32GB/64GB/128...,3 pieces,100%,21 Dec 2015 22:01,
﻿O***r K.,il,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 22:01,
﻿Veronika K.,ru,A1,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 22:01,"Спасибо продавцу за быструю отправку, товар пришел за месяц, качество хорошее, флешка не глючит."
﻿M***a G.,ua,A3,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,21 Dec 2015 22:01,
﻿Roberto T.,ec,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 22:01,"La he probado y estoy muy conforme con esta memoria
rapida y estable. Marca LD muy recomendada"
﻿S***Y D.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 22:01,
﻿M***v S.,il,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,80%,21 Dec 2015 22:01,
﻿A***R V.,us,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 22:01,Ок. Реальный размер 64ГБ. Доставка 38 дней.
﻿K***n T.,us,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 22:00,
﻿K***s S.,ie,A3,LD Micro SD Card 16GB/32GB/64GB/128...,3 pieces,100%,21 Dec 2015 22:00,
﻿A***y M.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 22:00,
﻿I***n L.,ua,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 22:00,
﻿D***x E.,fr,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 22:00,Great !
﻿Ivan V.,ru,A1,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 21:59,
﻿A***a P.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,21 Dec 2015 21:59,
﻿A***j J.,lv,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,80%,21 Dec 2015 21:59,
﻿S***y D.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 21:59,
﻿M***o S.,ru,A4,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 21:59,Все соответствует!
﻿M***o S.,ru,A4,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 21:59,Все соответствует!
﻿A***y G.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,80%,21 Dec 2015 21:59,
﻿A***o L.,cl,A2,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,21 Dec 2015 21:59,
﻿Rafael R.,es,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 21:59,perfeto
﻿Dj A.,us,A1,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 21:59,
﻿D***s K.,ua,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 21:59,
﻿S***y M.,ua,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 21:59,excellent
﻿F***o B.,it,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 21:59,Grazie
﻿Bernardo F.,es,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 21:59,"perfecto estado, y envio muy rpido, muy recomendable."
﻿M***m V.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 21:59,
﻿D***y C.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 21:58,"Все отлично. Карта заявленного объема, работает. ))"
﻿M***s E.,hu,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 21:58,
﻿D***y K.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 21:58,
﻿K***a K.,ru,A1,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,21 Dec 2015 21:58,товар отличный и продавец молодец  чуть не забыл подтвердить получение
﻿A***r P.,ua,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 21:58,
﻿Arkadiy P.,ru,A1,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 21:58,"шла месяц в нижегородскую обл. упакована хорошо, работоспособность на фото... с продавцом не общался"
﻿D***y Z.,ru,A1,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,21 Dec 2015 21:58,
﻿Andrey D.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 21:58,"Размер 29.9
Скорость записи: 11.0 Мбайт / с
Скорость чтения: 8.11 Мбайт / с
H2testw v1.4
Доставка 3 недели.
Рекомендую как хорошего продавца."
﻿A***r A.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 21:58,"Товар соответствует описанию. Компьютер определяет размер 32,1 ГВ. Флешка работает. Советую продавца"
﻿A***r Z.,ru,A1,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 21:58,
﻿M***l A.,ca,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,80%,21 Dec 2015 21:58,
﻿A***r B.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 21:58,"Все хорошо, доставка месяц."
﻿I***n R.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,3 pieces,100%,21 Dec 2015 21:58,
﻿A***y P.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,21 Dec 2015 21:58,Хорошие!
﻿A***r V.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 21:58,"Все соответствует, 32Гб класс 10!"
﻿Pavel F.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,80%,21 Dec 2015 21:57,Флешка работает только телефон показывает 14.97а не 16 гигобайт...
﻿N***a V.,ru,A1,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 21:57,Всё хорошо.Отслеживалась.
﻿K***n T.,ua,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 21:57,заказывал СД карту на 32 гб. вродебы все работает =) до Киева заказ шел чуть меньше месяца
﻿M***e J.,es,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 21:57,"muy buen producto
NoFeedbackScore"
﻿R***t A.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,2 pieces,100%,21 Dec 2015 21:57,Отличная карта памяти.
﻿Denis K.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 21:57,"Карточка пришла в СПб чуть больше чем за месяц, учитывая время отгрузки продавцом. Карточка рабочая, объем памяти совпадает.
Телефон ее скушал на ура. Продавцу спасибо.
The card arrived in St. Petersburg in just over a month, considering the time of shipment by the seller. The card operating, the same amount of memory.
Phone ate it with enthusiasm. Thank seller."
﻿A***s Z.,lt,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 21:57,"Second card from this seller,super card,super seller:-)"
﻿A***i Y.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 21:57,соответствует h2testw.
﻿A***y S.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 21:57,"хороший продавец , заказ пришол очень быстро .
NoFeedbackScore"
﻿F***e G.,cl,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,80%,21 Dec 2015 21:57,
﻿N***a M.,it,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,80%,21 Dec 2015 21:57,
﻿E***n M.,cl,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 21:57,
﻿P***t P.,ee,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 21:57,
﻿S***y K.,ru,A1,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 21:57,Хорошая флешка. Брал 32 Гб всем доволен. Сделано в Тайване.
﻿A***y P.,ua,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 21:57,"как всегда все отлично, покупаю тут не первый раз."
﻿D***y S.,ru,A1,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 21:57,
﻿A***.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 21:57,
﻿Sergey M.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 21:57,Все прекрасно работает-спасибо продавцу ;)
﻿A***R A.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 21:56,
﻿A***r T.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 21:56,
﻿D***o A.,br,A1,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 21:56,Very good! Fast shipping and friendly seller !!!
﻿Vladymir T.,ua,A3,LD Micro SD Card 16GB/32GB/64GB/128...,4 pieces,100%,21 Dec 2015 21:56,"11.11 заказал 4 флешки , продавец долго не отправлял из за большого количества товара купленного в тот день , я попросил подарок , пришла + флешка на 128, всем рекомендую :)"
﻿N***a S.,ru,A3,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,80%,21 Dec 2015 21:56,
﻿M***a A.,cl,A1,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 21:56,
﻿I***a P.,it,A1,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,80%,21 Dec 2015 21:56,
﻿T***s F.,br,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 21:56,
﻿A***y I.,ru,A2,LD Micro SD Card 16GB/32GB/64GB/128...,1 piece,100%,21 Dec 2015 21:56,Дошло относительно быстро. Дальше видно будет
